run_id,scenario,controller,n_agents,seed,packet_loss,latency_ms,comm_radius_m,k_neighbors,update_rate_hz,obstacle_update_rate_hz,local_safety_dropout,local_safety_latency_ms,local_safety_update_rate_hz,local_safety_position_noise_std_m,local_safety_velocity_noise_std_mps,horizon_s,dt_s,min_inter_agent_distance_m,min_obstacle_contact_boundary_margin_m,cumulative_collision_pairs,collision_rate_per_pair_step,cumulative_safety_violation_pairs,safety_violation_rate_per_pair_step,cumulative_obstacle_contacts,obstacle_contact_rate_per_agent_step,final_reached_fraction,mission_success,completion_time_s,final_mean_goal_distance_m,energy_proxy_accel2_s_per_agent,mean_messages_per_agent_per_update,runtime_s,runtime_ms_per_agent_step,scenario_description,pairwise_projection_calls,pairwise_projection_pair_adjustments,pairwise_projection_agent_adjustments,pairwise_projection_total_displacement_m,pairwise_projection_max_displacement_m,pairwise_projection_velocity_corrections,pairwise_projection_agent_adjustment_rate_per_agent_step,obstacle_projection_calls,obstacle_projection_agent_adjustments,obstacle_projection_total_displacement_m,obstacle_projection_max_displacement_m,obstacle_projection_velocity_corrections,obstacle_projection_agent_adjustment_rate_per_agent_step,projection_agent_adjustments,projection_agent_adjustment_rate_per_agent_step,projection_total_displacement_m,projection_mean_displacement_m_per_adjustment,projection_max_displacement_m,pre_projection_state_checks,pre_projection_collision_pairs,pre_projection_collision_rate_per_pair_step,pre_projection_obstacle_contacts,pre_projection_obstacle_contact_rate_per_agent_step,pre_projection_pairwise_violation_pairs,pre_projection_pairwise_violation_rate_per_pair_step,pre_projection_pairwise_violation_agent_steps,pre_projection_pairwise_violation_agent_rate_per_agent_step,pre_projection_pairwise_mean_penetration_m,pre_projection_pairwise_p95_penetration_m,pre_projection_pairwise_p99_penetration_m,pre_projection_pairwise_max_penetration_m,pre_projection_obstacle_violation_agent_steps,pre_projection_obstacle_violation_rate_per_agent_step,pre_projection_obstacle_mean_penetration_m,pre_projection_obstacle_p95_penetration_m,pre_projection_obstacle_p99_penetration_m,pre_projection_obstacle_max_penetration_m,pre_projection_obstacle_min_clearance_margin_m,T90_s,T95_s,T99_s,safety_success
crossing_traffic__proposed__N100__pl10__lat100__seed0,crossing_traffic,proposed,100,0,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4141936425525948,0.3916667372400358,0,0.0,0,0.0,0,0.0,1.0,True,53.6,0.034832377543966,14.19664016034652,10.732681912681914,20.91320744203404,0.0871020718118868,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0316667372400358,53.833333333333336,54.875,56.5,True
crossing_traffic__proposed__N100__pl10__lat100__seed1,crossing_traffic,proposed,100,1,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3935523441947213,0.3777157811932373,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.0349362182843429,14.176458773167065,10.712765072765071,21.668753671925515,0.0902488699372158,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0177157811932373,53.91666666666666,55.0,58.0,True
crossing_traffic__proposed__N100__pl10__lat100__seed2,crossing_traffic,proposed,100,2,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4239867047370692,0.382956427722441,0,0.0,0,0.0,0,0.0,1.0,True,53.900000000000006,0.0349029968611787,14.027462597148585,10.728565488565488,21.339791966136545,0.0888787670393025,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0229564277224409,54.0,55.5,57.0,True
crossing_traffic__proposed__N100__pl10__lat100__seed3,crossing_traffic,proposed,100,3,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4120765419378202,0.381703505305888,0,0.0,0,0.0,0,0.0,1.0,True,54.400000000000006,0.0348983867570482,14.0520089567239,10.753035343035345,20.87903281208128,0.0869597368266608,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.021703505305888,54.25,55.333333333333336,56.833333333333336,True
crossing_traffic__proposed__N100__pl10__lat100__seed4,crossing_traffic,proposed,100,4,0.1,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4405975987173378,0.3820681040367847,0,0.0,0,0.0,0,0.0,1.0,True,53.75,0.0349164908828648,13.995996290621015,10.728482328482327,20.33992118621245,0.0847143739534046,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0220681040367847,53.85714285714285,55.5,56.5,True
crossing_traffic__proposed__N100__pl10__lat200__seed0,crossing_traffic,proposed,100,0,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4027913283571732,0.3907030789823066,0,0.0,0,0.0,0,0.0,1.0,True,53.55,0.034981896417326,13.984032306958465,10.726237006237008,20.85455534607172,0.0868577898628559,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0307030789823066,53.625,54.833333333333336,56.5,True
crossing_traffic__proposed__N100__pl10__lat200__seed1,crossing_traffic,proposed,100,1,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3812510831075058,0.3820034139336782,0,0.0,4,3.365601033239517e-07,0,0.0,1.0,True,54.2,0.0348809157872359,14.276614558579922,10.714677754677757,20.67551450058818,0.0861120970453485,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0220034139336782,54.25,54.75,58.0,True
crossing_traffic__proposed__N100__pl10__lat200__seed2,crossing_traffic,proposed,100,2,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4227988594637399,0.3747587482409665,0,0.0,0,0.0,0,0.0,1.0,True,53.55,0.0347674265537525,14.05013968049187,10.736112266112269,20.46567163616419,0.0852381159357109,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0147587482409665,53.66666666666666,55.5,57.0,True
crossing_traffic__proposed__N100__pl10__lat200__seed3,crossing_traffic,proposed,100,3,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3926964176663897,0.3842072440715472,0,0.0,0,0.0,0,0.0,1.0,True,53.95,0.0348758911137654,14.143231089552208,10.729189189189189,20.5875842506066,0.0857458735968621,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0242072440715472,54.0,56.0,57.5,True
crossing_traffic__proposed__N100__pl10__lat200__seed4,crossing_traffic,proposed,100,4,0.1,200.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4313748336347573,0.3896908087092751,0,0.0,0,0.0,0,0.0,1.0,True,53.45,0.0348314341055971,13.754136636453335,10.763430353430351,20.683964658994228,0.0861472913744032,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.029690808709275,53.5,54.75,57.0,True
crossing_traffic__proposed__N100__pl20__lat050__seed0,crossing_traffic,proposed,100,0,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3576287992672773,0.3878670243695582,0,0.0,15,1.262100387464819e-06,0,0.0,1.0,True,53.85,0.0348483175134449,14.160725910983611,9.53893970893971,20.822463981807232,0.0867241315360567,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0278670243695582,53.875,54.5,55.5,True
crossing_traffic__proposed__N100__pl20__lat050__seed1,crossing_traffic,proposed,100,1,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4103221585698685,0.3704817694227774,0,0.0,0,0.0,0,0.0,1.0,True,54.2,0.0348043576622651,14.304208868229862,9.557359667359668,21.208954399917275,0.0883338375673356,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0104817694227774,54.5,55.0,56.5,True
crossing_traffic__proposed__N100__pl20__lat050__seed2,crossing_traffic,proposed,100,2,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4233063127658142,0.3873560567783877,0,0.0,0,0.0,0,0.0,1.0,True,53.650000000000006,0.0347098411375751,14.099699730486474,9.545717255717255,20.79656285000965,0.086616255102081,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0273560567783877,53.66666666666666,55.0,57.0,True
crossing_traffic__proposed__N100__pl20__lat050__seed3,crossing_traffic,proposed,100,3,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4002752604435425,0.3817752073648072,0,0.0,0,0.0,0,0.0,1.0,True,53.8,0.0347183545979613,13.899158213050276,9.555738045738046,20.951220997143537,0.0872603956565745,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0217752073648072,53.75,54.75,57.0,True
crossing_traffic__proposed__N100__pl20__lat050__seed4,crossing_traffic,proposed,100,4,0.2,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4179587929925957,0.3838060564880584,0,0.0,0,0.0,0,0.0,1.0,True,53.5,0.0347874229990189,13.93410090828721,9.546611226611226,20.819360581692308,0.086711206087848,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0238060564880584,53.5,55.7,56.75,True
crossing_traffic__proposed__N100__pl40__lat050__seed0,crossing_traffic,proposed,100,0,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.41314291672593,0.3872459741887576,0,0.0,0,0.0,0,0.0,1.0,True,53.8,0.0345365499178358,13.767920288261482,7.172993762993763,20.53504890110344,0.0855270674764824,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0272459741887576,53.875,54.5,56.0,True
crossing_traffic__proposed__N100__pl40__lat050__seed1,crossing_traffic,proposed,100,1,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3445877505927355,0.3785220629436391,0,0.0,15,1.262100387464819e-06,0,0.0,1.0,True,54.35,0.0348733575844142,14.1213900915198,7.143638253638254,20.84366514161229,0.0868124329096721,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0185220629436391,54.3,55.5,59.5,True
crossing_traffic__proposed__N100__pl40__lat050__seed2,crossing_traffic,proposed,100,2,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4160529250229597,0.3747304737451006,0,0.0,0,0.0,0,0.0,1.0,True,53.6,0.0346825065946034,13.761070807594312,7.148981288981289,20.86470995703712,0.0869000831196881,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0147304737451006,53.75,55.5,58.0,True
crossing_traffic__proposed__N100__pl40__lat050__seed3,crossing_traffic,proposed,100,3,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.4029916181366488,0.3826159212103787,0,0.0,0,0.0,0,0.0,1.0,True,54.1,0.0348065063878444,13.85066027931004,7.163076923076923,20.16894766269252,0.0840022809774782,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0226159212103786,54.2,54.75,56.5,True
crossing_traffic__proposed__N100__pl40__lat050__seed4,crossing_traffic,proposed,100,4,0.4,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3647655221513242,0.3809597043029081,0,0.0,7,5.889801808169155e-07,0,0.0,1.0,True,54.25,0.0347655449754385,13.85242254979077,7.151434511434512,20.68864701455459,0.0861667930635343,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0209597043029081,54.16666666666666,54.44444444444444,57.0,True
crossing_traffic__proposed__N200__pl00__lat000__seed0,crossing_traffic,proposed,200,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2153363595394878,0.2878449810496908,0,0.0,161,3.3696177681409967e-06,0,0.0,1.0,True,54.650000000000006,0.1158610615651765,15.588893281497892,11.981611226611228,36.15975819481537,0.0753014539667125,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,304,0.0006333333333333,0.0267247685584243,0.0539273641193561,0.0695652160616037,0.0721550189503091,-0.0721550189503091,54.75,55.875,58.5,True
crossing_traffic__proposed__N200__pl00__lat000__seed1,crossing_traffic,proposed,200,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2502664556565285,0.3098971142060919,0,0.0,213,4.457941519341816e-06,0,0.0,1.0,True,54.7,0.1159249246195203,15.802990135433708,11.98143451143451,36.48621083935723,0.0759812803818351,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,222,0.0004625,0.0287209142421391,0.0472063182326119,0.0500235859764675,0.050102885793908,-0.050102885793908,54.875,55.5,58.0,True
crossing_traffic__proposed__N200__pl00__lat000__seed2,crossing_traffic,proposed,200,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3214321759766749,0.3117682015499738,0,0.0,160,3.3486884652332883e-06,0,0.0,1.0,True,54.650000000000006,0.1159994001420453,15.494384439569158,11.993523908523908,35.801515528932214,0.0745554259244735,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,139,0.0002895833333333,0.0212178272436143,0.0471913635701957,0.0481361754475107,0.0482317984500261,-0.0482317984500261,54.72727272727273,55.5,57.5,True
crossing_traffic__proposed__N200__pl00__lat000__seed3,crossing_traffic,proposed,200,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2746760434089141,0.3119895644821663,0,0.0,160,3.3486884652332883e-06,0,0.0,1.0,True,54.85,0.1157892690335322,15.539452661308806,11.98379417879418,36.21238139318302,0.0754110399691441,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,103,0.0002145833333333,0.0267849104835883,0.0460766544058506,0.047888840733025,0.0480104355178336,-0.0480104355178336,54.833333333333336,55.875,58.5,True
crossing_traffic__proposed__N200__pl00__lat000__seed4,crossing_traffic,proposed,200,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2846927776112485,0.2998679535939248,0,0.0,153,3.202183344879332e-06,0,0.0,1.0,True,54.95,0.1156902755920431,15.80417075042748,11.997411642411642,35.611634119879454,0.0741600044145761,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,158,0.0003291666666666,0.0238920638267824,0.0583920269003618,0.0600592853860825,0.0601320464060751,-0.0601320464060751,54.91666666666666,55.6,57.5,True
crossing_traffic__proposed__N200__pl00__lat050__seed0,crossing_traffic,proposed,200,0,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3973154059941494,0.3669262299518431,0,0.0,0,0.0,0,0.0,1.0,True,55.35,0.1216256596512579,18.37942916349293,11.987681912681913,45.418642445933074,0.094582762278078,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0069262299518431,55.25,56.833333333333336,59.0,True
crossing_traffic__proposed__N200__pl00__lat050__seed1,crossing_traffic,proposed,200,1,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3672524289984259,0.367852448661628,0,0.0,29,6.069497843235336e-07,0,0.0,1.0,True,55.900000000000006,0.1224433683510357,18.593044688828726,11.973711018711018,45.488026707898825,0.094727252619531,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007852448661628,55.875,57.375,60.5,True
crossing_traffic__proposed__N200__pl00__lat050__seed2,crossing_traffic,proposed,200,2,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3777715347733109,0.3714906502560137,0,0.0,18,3.76727452338745e-07,0,0.0,1.0,True,55.75,0.1228681472949489,18.81850297459572,11.98549896049896,45.72489641280845,0.0952205256410005,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0114906502560137,55.85714285714285,56.875,58.5,True
crossing_traffic__proposed__N200__pl00__lat050__seed3,crossing_traffic,proposed,200,3,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3803392109787264,0.3362279037183907,0,0.0,7,1.4650512035395637e-07,0,0.0,1.0,True,56.05,0.1214282476050124,18.33478454261919,11.967629937629937,45.54984186589718,0.0948559805620516,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,31,6.458333333333334e-05,0.0167930578315715,0.0236302412834921,0.0237554063732449,0.0237720962816092,-0.0237720962816092,56.07142857142857,57.5,62.0,True
crossing_traffic__proposed__N200__pl00__lat050__seed4,crossing_traffic,proposed,200,4,0.0,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3848147119976497,0.3722831085872108,0,0.0,5,1.0464651453854029e-07,0,0.0,1.0,True,55.7,0.122534074992958,18.74012199972613,11.97881496881497,46.44084501080215,0.0967114639958395,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0122831085872108,55.92857142857143,57.0,59.0,True
crossing_traffic__proposed__N200__pl10__lat000__seed0,crossing_traffic,proposed,200,0,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3735178010809055,0.3672498030510817,0,0.0,5,1.0464651453854029e-07,0,0.0,1.0,True,55.650000000000006,0.121158400591825,19.23588536389857,10.777151767151768,45.74533770931885,0.0952630939386065,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0072498030510816,55.66666666666666,58.0,61.0,True
crossing_traffic__proposed__N200__pl10__lat000__seed1,crossing_traffic,proposed,200,1,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.391088640879437,0.3671797256403292,0,0.0,0,0.0,0,0.0,1.0,True,56.650000000000006,0.1197163501017178,18.975235717620425,10.75908523908524,46.3267015167512,0.0964737640915268,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0071797256403292,56.55555555555556,57.75,61.0,True
crossing_traffic__proposed__N200__pl10__lat000__seed2,crossing_traffic,proposed,200,2,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3411240537659901,0.3701693727968232,0,0.0,28,5.860204814158255e-07,0,0.0,1.0,True,56.2,0.1205181675235058,19.13226726470072,10.77522869022869,45.76821491681039,0.0953107349371311,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0101693727968232,56.375,57.5,62.5,True
crossing_traffic__proposed__N200__pl10__lat000__seed3,crossing_traffic,proposed,200,3,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3787097148067098,0.3715192931157763,0,0.0,11,2.3022233198478858e-07,0,0.0,1.0,True,55.900000000000006,0.1195565597916437,19.07820004078164,10.793638253638251,45.30728953098878,0.0943508736588687,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0115192931157763,56.0,56.91666666666666,61.0,True
crossing_traffic__proposed__N200__pl10__lat000__seed4,crossing_traffic,proposed,200,4,0.1,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3666617783762892,0.3664744735449964,0,0.0,10,2.092930290770805e-07,0,0.0,1.0,True,55.55,0.1204201932822897,18.414361519387285,10.80076923076923,46.05731943715364,0.0959127851669172,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0064744735449964,55.71428571428572,57.16666666666666,59.5,True
crossing_traffic__proposed__N200__pl10__lat050__seed0,crossing_traffic,proposed,200,0,0.1,50.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.3538800912957464,0.3670783230221842,0,0.0,14,2.930102407079128e-07,0,0.0,1.0,True,55.6,0.1197670190989691,19.13387574283039,10.768045738045736,45.54834012826905,0.0948528532450417,Two sub-swarms crossing at a congested intersection.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0070783230221842,55.75,57.25,60.0,True
