run_id,scenario,controller,n_agents,seed,packet_loss,latency_ms,comm_radius_m,k_neighbors,update_rate_hz,obstacle_update_rate_hz,local_safety_dropout,local_safety_latency_ms,local_safety_update_rate_hz,local_safety_position_noise_std_m,local_safety_velocity_noise_std_mps,horizon_s,dt_s,min_inter_agent_distance_m,min_obstacle_contact_boundary_margin_m,cumulative_collision_pairs,collision_rate_per_pair_step,cumulative_safety_violation_pairs,safety_violation_rate_per_pair_step,cumulative_obstacle_contacts,obstacle_contact_rate_per_agent_step,final_reached_fraction,mission_success,completion_time_s,final_mean_goal_distance_m,energy_proxy_accel2_s_per_agent,mean_messages_per_agent_per_update,runtime_s,runtime_ms_per_agent_step,scenario_description,pairwise_projection_calls,pairwise_projection_pair_adjustments,pairwise_projection_agent_adjustments,pairwise_projection_total_displacement_m,pairwise_projection_max_displacement_m,pairwise_projection_velocity_corrections,pairwise_projection_agent_adjustment_rate_per_agent_step,obstacle_projection_calls,obstacle_projection_agent_adjustments,obstacle_projection_total_displacement_m,obstacle_projection_max_displacement_m,obstacle_projection_velocity_corrections,obstacle_projection_agent_adjustment_rate_per_agent_step,projection_agent_adjustments,projection_agent_adjustment_rate_per_agent_step,projection_total_displacement_m,projection_mean_displacement_m_per_adjustment,projection_max_displacement_m,pre_projection_state_checks,pre_projection_collision_pairs,pre_projection_collision_rate_per_pair_step,pre_projection_obstacle_contacts,pre_projection_obstacle_contact_rate_per_agent_step,pre_projection_pairwise_violation_pairs,pre_projection_pairwise_violation_rate_per_pair_step,pre_projection_pairwise_violation_agent_steps,pre_projection_pairwise_violation_agent_rate_per_agent_step,pre_projection_pairwise_mean_penetration_m,pre_projection_pairwise_p95_penetration_m,pre_projection_pairwise_p99_penetration_m,pre_projection_pairwise_max_penetration_m,pre_projection_obstacle_violation_agent_steps,pre_projection_obstacle_violation_rate_per_agent_step,pre_projection_obstacle_mean_penetration_m,pre_projection_obstacle_p95_penetration_m,pre_projection_obstacle_p99_penetration_m,pre_projection_obstacle_max_penetration_m,pre_projection_obstacle_min_clearance_margin_m
corridor_obstacles__proposed__N500__pl00__lat000__seed3,corridor_obstacles,proposed,500,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.23579513592745077,0.2976200197029174,0,0.0,1509,5.037981001569987e-06,0,0.0,1.0,True,76.55,0.24307013112144657,59.391656194863884,11.973022869022868,351.4600624931045,0.2927614014936314,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,794,0.0006616666666666666,0.025739945843849952,0.06088347073208024,0.06187473782126712,0.06237998029708258,-0.06237998029708258
corridor_obstacles__proposed__N500__pl00__lat000__seed4,corridor_obstacles,proposed,500,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1943908887582729,0.30875336301739686,0,0.0,1691,5.6456102542444325e-06,0,0.0,0.998,True,77.05000000000001,0.2528973378633454,59.630027667954835,11.95229106029106,356.00635216897354,0.29654839830818286,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,816,0.00068,0.018201139919800092,0.047514148173684045,0.05091183856451964,0.05124663698260323,-0.05124663698260323
corridor_obstacles__proposed__N500__pl00__lat100__seed0,corridor_obstacles,proposed,500,0,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.269030920237191,0.2928015893767112,0,0.0,1323,4.416997259825774e-06,0,0.0,0.998,True,76.3,0.2464918190798767,60.26137370430561,11.970411642411642,351.48520504683256,0.29278234489532073,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1036,0.0008633333333333334,0.022145157519957,0.06533581531797666,0.06706465857958241,0.0671984106232888,-0.0671984106232888
corridor_obstacles__proposed__N500__pl00__lat100__seed1,corridor_obstacles,proposed,500,1,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.25465930939725673,0.2998100132061986,0,0.0,1547,5.1648486477327835e-06,0,0.0,1.0,True,76.5,0.25101177334855235,60.168226096337406,11.976760914760915,347.84620827715844,0.28975111060154807,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,836,0.0006966666666666666,0.02254528573027979,0.05413810176316097,0.05932473193765591,0.06018998679380139,-0.06018998679380139
corridor_obstacles__proposed__N500__pl00__lat100__seed2,corridor_obstacles,proposed,500,2,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.20807474294124062,0.2997481722596943,0,0.0,1617,5.398552206453724e-06,0,0.0,1.0,True,77.15,0.25305293361093717,60.62245244109326,11.974149688149689,355.57903504697606,0.29619244901872227,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,939,0.0007825,0.01572303955854325,0.0522703159880019,0.05935257071669798,0.060251827740305686,-0.060251827740305686
corridor_obstacles__proposed__N500__pl00__lat100__seed3,corridor_obstacles,proposed,500,3,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.19749363592315605,0.29747885928678197,0,0.0,1645,5.4920336299421e-06,0,0.0,0.998,True,76.10000000000001,0.24672252033503128,59.212959677670774,11.971758835758836,354.65530297812074,0.29542299290139173,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,771,0.0006425,0.026707650303794486,0.061029192790681086,0.062039737232287416,0.06252114071321802,-0.06252114071321802
corridor_obstacles__proposed__N500__pl00__lat100__seed4,corridor_obstacles,proposed,500,4,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.196929693801426,0.3088004533341535,0,0.0,1524,5.088060335581617e-06,0,0.0,1.0,True,76.85000000000001,0.2510143547692464,60.119080756555555,11.960723492723492,352.8441685992293,0.29391434285650087,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1145,0.0009541666666666666,0.014682692577116808,0.04612605876013816,0.050579350890241855,0.051199546665846585,-0.051199546665846585
corridor_obstacles__proposed__N500__pl20__lat000__seed0,corridor_obstacles,proposed,500,0,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2134432008485177,0.297758700126319,0,0.0,2098,7.004429517093329e-06,0,0.0,1.0,True,76.65,0.24252904853632734,62.64881647418121,9.563929313929314,347.7020630920306,0.28963103964350734,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1235,0.0010291666666666667,0.021869873361870625,0.05955214597845934,0.061941031406133974,0.06224129987368099,-0.06224129987368099
corridor_obstacles__proposed__N500__pl20__lat000__seed1,corridor_obstacles,proposed,500,1,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.20764998169197468,0.3038756962703265,0,0.0,1936,6.463572709767724e-06,0,0.0,1.0,True,76.10000000000001,0.24144216617123557,61.89691124440198,9.579950103950104,355.85707995900884,0.2964240566089203,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,791,0.0006591666666666666,0.020308233192874125,0.04949334143271478,0.05506571801436686,0.056124303729673475,-0.056124303729673475
corridor_obstacles__proposed__N500__pl20__lat000__seed2,corridor_obstacles,proposed,500,2,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.21832745015883911,0.3013176083370319,0,0.0,1701,5.6789964769188525e-06,0,0.0,1.0,True,76.65,0.2422987235578301,62.796446603647574,9.565783783783784,357.4941817461513,0.2977877398968357,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,927,0.0007725,0.014714367610233155,0.054167103066285444,0.05798056004745401,0.05868239166296818,-0.05868239166296818
corridor_obstacles__proposed__N500__pl20__lat000__seed3,corridor_obstacles,proposed,500,3,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.22964946311996637,0.30467806074710924,0,0.0,2224,7.425095922791022e-06,0,0.0,0.998,True,75.7,0.24382124124075968,62.144600426830955,9.574079002079001,348.6143012512475,0.29039092149208456,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,913,0.0007608333333333333,0.020132082876118455,0.0531828394728389,0.055080827335335654,0.05532193925289075,-0.05532193925289075
corridor_obstacles__proposed__N500__pl20__lat000__seed4,corridor_obstacles,proposed,500,4,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.20167594236220365,0.3078208135877023,0,0.0,2197,7.334953121570088e-06,0,0.0,1.0,True,75.75,0.23885588667214364,63.077719742098616,9.57027027027027,353.75230564922094,0.2946708085374602,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,819,0.0006825,0.022159338645047474,0.045920203824499885,0.052026437487473126,0.052179186412297796,-0.052179186412297796
corridor_obstacles__proposed__N500__pl20__lat100__seed0,corridor_obstacles,proposed,500,0,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2177614227543459,0.3000905974922782,0,0.0,1925,6.426847864825861e-06,0,0.0,1.0,True,76.05,0.24122945783804664,62.45808991420373,9.577155925155925,354.02699212078005,0.294899618592903,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1206,0.001005,0.023012234773236828,0.05876432004625182,0.05942067949488513,0.05990940250772181,-0.05990940250772181
corridor_obstacles__proposed__N500__pl20__lat100__seed1,corridor_obstacles,proposed,500,1,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.22197365837544242,0.3035567362825392,0,0.0,1983,6.620487956337498e-06,0,0.0,0.998,True,75.55,0.24328205773372452,62.16752568028051,9.580981288981288,354.97301870491356,0.29568764573503836,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,789,0.0006575,0.020936299065497033,0.04966355109592596,0.05537086595466681,0.05644326371746078,-0.05644326371746078
corridor_obstacles__proposed__N500__pl20__lat100__seed2,corridor_obstacles,proposed,500,2,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2267266733218165,0.3014756912929627,0,0.0,2004,6.69059902395378e-06,0,0.0,1.0,True,76.05,0.24135223841158962,63.34778762733506,9.581825363825363,354.3545954488218,0.2951725076624921,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,767,0.0006391666666666667,0.01646021609193471,0.055536998380646845,0.058145782937934334,0.05852430870703729,-0.05852430870703729
corridor_obstacles__proposed__N500__pl20__lat100__seed3,corridor_obstacles,proposed,500,3,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2174814128934371,0.3049384724388392,0,0.0,2319,7.742265038198013e-06,0,0.0,1.0,True,75.9,0.24327145813794532,62.5224064847027,9.566627858627859,356.6088635236956,0.2970502819855857,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,897,0.0007475,0.023013822221323137,0.05177637900330971,0.0541011450756532,0.055061527561160784,-0.055061527561160784
corridor_obstacles__proposed__N500__pl20__lat100__seed4,corridor_obstacles,proposed,500,4,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.17633955403338167,0.2956134360746827,0,0.0,2140,7.144651652325893e-06,0,0.0,1.0,True,75.95,0.23831480003129238,62.39635499059467,9.577413721413722,354.287094831001,0.29511628057559436,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1224,0.00102,0.01804966533135802,0.04595043080892819,0.06414428749480415,0.06438656392531739,-0.06438656392531739
corridor_obstacles__proposed__N1000__pl00__lat000__seed0,corridor_obstacles,proposed,1000,0,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.21072054171207336,0.2712544654898835,0,0.0,8532,7.114152886747639e-06,0,0.0,0.995,True,88.95,0.34061779993974584,104.28762214673687,11.98579002079002,712.9298604517244,0.296930387526749,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1824,0.00076,0.04165879928281953,0.07993117722451364,0.08257063130716542,0.08874553451011646,-0.08874553451011646
corridor_obstacles__proposed__N1000__pl00__lat000__seed1,corridor_obstacles,proposed,1000,1,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.164549380547122,0.2495613970804802,0,0.0,8154,6.798968898094262e-06,0,0.0,0.994,True,88.4,0.3455287945310568,105.4772424915861,11.984692307692308,706.6978268232197,0.29433478834786325,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2031,0.00084625,0.04864202177498679,0.0972985416487252,0.1099634592914567,0.1104386029195199,-0.1104386029195199
corridor_obstacles__proposed__N1000__pl00__lat000__seed2,corridor_obstacles,proposed,1000,2,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.20151730141855206,0.2585139400989144,0,0.0,8495,7.083301543942943e-06,0,0.0,0.996,True,88.65,0.34276469785837566,105.49473510076334,11.990093555093555,715.5192673597485,0.29800885770918306,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1744,0.0007266666666666667,0.03843471289740764,0.09227394027846884,0.1004831943811522,0.10148605990108561,-0.10148605990108561
corridor_obstacles__proposed__N1000__pl00__lat000__seed3,corridor_obstacles,proposed,1000,3,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.20914364377748057,0.24415251960441475,0,0.0,8826,7.359295989033598e-06,0,0.0,0.993,True,87.30000000000001,0.34616290624999135,104.90944552386259,11.991648648648649,706.3227206040174,0.2941785591853467,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2107,0.0008779166666666667,0.04696262464418248,0.11233735524634475,0.11527561660072543,0.11584748039558534,-0.11584748039558534
corridor_obstacles__proposed__N1000__pl00__lat000__seed4,corridor_obstacles,proposed,1000,4,0.0,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.17037374966683724,0.23499040417691297,0,0.0,7327,6.109399695405526e-06,0,0.0,0.995,True,87.35000000000001,0.3418206556239482,104.10239256297558,11.992494802494802,700.8653751607053,0.2919056123118306,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1936,0.0008066666666666667,0.0573228435681105,0.10927112278896897,0.1234590918400343,0.12500959582308713,-0.12500959582308713
corridor_obstacles__proposed__N1000__pl00__lat100__seed0,corridor_obstacles,proposed,1000,0,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.221979256753963,0.26662139326181966,0,0.0,7671,6.396233801481615e-06,0,0.0,0.995,True,87.25,0.34346032907952734,106.21947696051159,11.985738045738046,709.8592267376371,0.295651489686646,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1732,0.0007216666666666667,0.04207355492131946,0.07993859732247492,0.09245568274974682,0.09337860673818033,-0.09337860673818033
corridor_obstacles__proposed__N1000__pl00__lat100__seed1,corridor_obstacles,proposed,1000,1,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.20314804192212166,0.24549232357885087,0,0.0,7366,6.141918678361827e-06,0,0.0,0.993,True,87.7,0.33910353039539337,105.99907187963704,11.989929313929315,701.4345159153454,0.2921426555249252,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1872,0.00078,0.053180468771913424,0.09745439937417053,0.11353429297171971,0.11450767642114923,-0.11450767642114923
corridor_obstacles__proposed__N1000__pl00__lat100__seed2,corridor_obstacles,proposed,1000,2,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.2022407212987563,0.25766016045655193,0,0.0,9101,7.588596509879309e-06,0,0.0,0.996,True,87.35000000000001,0.33989964883607937,107.12121476891436,11.982197505197504,706.7857536431402,0.29437140926411504,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1905,0.00079375,0.033082363601144055,0.09373176610719605,0.10147756168497837,0.10233983954344805,-0.10233983954344805
corridor_obstacles__proposed__N1000__pl00__lat100__seed3,corridor_obstacles,proposed,1000,3,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.19870641924679705,0.26315079740545944,0,0.0,9198,7.66947705723216e-06,0,0.0,0.992,True,88.10000000000001,0.33876050217415266,106.26445326049313,11.989738045738045,706.5874468991533,0.2942888158680355,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2052,0.000855,0.04594249027905933,0.09432020994963064,0.09626678530597675,0.09684920259454066,-0.09684920259454066
corridor_obstacles__proposed__N1000__pl00__lat100__seed4,corridor_obstacles,proposed,1000,4,0.0,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.16334643494400383,0.22169611814505152,0,0.0,8647,7.210042195464936e-06,0,0.0,0.997,True,87.65,0.34303891370535017,107.60575765884474,11.989758835758836,684.5822670152411,0.28512380966898837,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2017,0.0008404166666666667,0.05583622949124692,0.11421084881531943,0.1367474758399948,0.13830388185494857,-0.13830388185494857
corridor_obstacles__proposed__N1000__pl20__lat000__seed0,corridor_obstacles,proposed,1000,0,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.183333527445633,0.28709764929704507,0,0.0,10043,8.374055021285342e-06,0,0.0,0.995,True,87.2,0.33298836564876716,110.3418755874881,9.589677754677755,685.1897225929424,0.28537681074258325,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1107,0.00046125,0.02545584740547912,0.06998033966853079,0.07280987857165716,0.07290235070295492,-0.07290235070295492
corridor_obstacles__proposed__N1000__pl20__lat000__seed1,corridor_obstacles,proposed,1000,1,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1872376790070915,0.287871111266358,0,0.0,11250,9.38047585277906e-06,0,0.0,0.995,True,87.95,0.3331723030583414,108.78148872394242,9.583051975051974,683.9984381031245,0.28488064893924386,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1108,0.00046166666666666665,0.02701419096414549,0.06979515169211033,0.07201034725847542,0.07212888873364198,-0.07212888873364198
corridor_obstacles__proposed__N1000__pl20__lat000__seed2,corridor_obstacles,proposed,1000,2,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.108187657028216,0.29881590699360017,2,1.6676401516051662e-09,11090,9.247064640650647e-06,0,0.0,0.997,False,87.35000000000001,0.33193083004683815,109.93298912009641,9.594794178794178,682.8908687136136,0.2844193538998807,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,2,1.668335001668335e-09,0,0.0,4,3.33667000333667e-09,8,3.3333333333333333e-06,0.022473084597101955,0.03165269619323323,0.03178041361607383,0.03181234297178398,1259,0.0005245833333333333,0.01914083096451536,0.04837542207573738,0.06037362326229882,0.06118409300639982,-0.06118409300639982
corridor_obstacles__proposed__N1000__pl20__lat000__seed3,corridor_obstacles,proposed,1000,3,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.1952380531506082,0.2794085946796142,0,0.0,10886,9.07696534518692e-06,0,0.0,0.996,True,87.75,0.3340658644030049,109.18857825200392,9.590972972972972,684.5260740378872,0.28510040568008627,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1017,0.00042375,0.028035615942888566,0.07065757442043444,0.07972582548898055,0.08059140532038578,-0.08059140532038578
corridor_obstacles__proposed__N1000__pl20__lat000__seed4,corridor_obstacles,proposed,1000,4,0.2,0.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.20660054358264582,0.30397727674454533,0,0.0,10474,8.733431473956256e-06,0,0.0,0.995,True,88.2,0.3316262767718409,109.30087483736784,9.582686070686071,686.9663534192368,0.28611676527248514,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,957,0.00039875,0.018056323617698843,0.05408621499350023,0.05557171039716385,0.056022723255454654,-0.056022723255454654
corridor_obstacles__proposed__N1000__pl20__lat100__seed0,corridor_obstacles,proposed,1000,0,0.2,100.0,4.0,12,4.0,4.0,0.0,0.0,4.0,0.0,0.0,120.0,0.05,0.12809606153954706,0.29110953076520285,0,0.0,10766,8.97690693609061e-06,0,0.0,0.997,True,87.55000000000001,0.3357363237565134,109.735599703209,9.588444906444906,687.5319149177521,0.2863523177500009,Obstacle-rich corridor with three lateral rows of alternating cylindrical obstacles.,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2400,0,0.0,0,0.0,5,4.1708375041708375e-09,10,4.166666666666667e-06,0.007067103579047917,0.011203955623920979,0.01176394189314654,0.011903938460452929,1107,0.00046125,0.022172041228361285,0.06511231105749636,0.06713421890593008,0.06889046923479714,-0.06889046923479714
